0.811999797821,100
0.875,200
0.953000068665,300
1.03099989891,400
1.06200003624,500
1.1400001049,600
1.18700003624,700
1.21799993515,800
1.27999997139,900
1.32800006866,1000
1.375,1100
1.40599989891,1200
1.48400020599,1300
1.46800017357,1400
1.54699993134,1500
1.56200003624,1600
1.56200003624,1700
1.6400001049,1800
1.70299983025,1900
1.68700003624,2000
1.67100000381,2100
1.67599987984,2200
1.74900007248,2300
1.81200003624,2400
1.87400007248,2500
1.84299993515,2600
1.79600000381,2700
1.78099989891,2800
1.7650001049,2900
1.75,3000
1.77999997139,3100
1.84399986267,3200
1.90599989891,3300
1.95200014114,3400
1.98399996758,3500
2.01499986649,3600
2.04600000381,3700
2.04600000381,3800
1.98399996758,3900
2.06200003624,4000
1.87400007248,4100
1.82699990273,4200
1.77999997139,4300
1.7650001049,4400
1.72299981117,4500
1.70199990273,4600
1.67199993134,4700
1.6400001049,4800
1.60899996758,4900
1.57800006866,5000
1.59300017357,5100
1.62400007248,5200
1.65599989891,5300
1.68700003624,5400
1.73300004005,5500
1.75,5600
1.77600002289,5700
1.79300022125,5800
1.81200003624,5900
1.82800006866,6000
1.84200000763,6100
1.85800004005,6200
1.875,6300
1.87399983406,6400
1.87400007248,6500
1.88999986649,6600
1.90600013733,6700
1.90599989891,6800
1.8900001049,6900
1.89499998093,7000
1.8900001049,7100
1.88999986649,7200
1.8900001049,7300
1.87399983406,7400
1.89100003242,7500
1.85899996758,7600
1.82799983025,7700
1.78099989891,7800
1.73399996758,7900
1.71799993515,8000
1.68700003624,8100
1.65599989891,8200
1.60899996758,8300
1.59399986267,8400
1.54699993134,8500
1.5150001049,8600
1.48399996758,8700
1.45300006866,8800
1.45300006866,8900
1.40499997139,9000
1.34299993515,9100
1.34299993515,9200
1.31100010872,9300
1.28099989891,9400
1.23399996758,9500
1.20299983025,9600
1.17199993134,9700
1.13999986649,9800
1.10899996758,9900
1.09299993515,10000
1.04600000381,10100
1.0150001049,10200
0.985000133514,10300
0.968000173569,10400
0.953000068665,10500
0.921000003815,10600
0.875,10700
0.859999895096,10800
0.826999902725,10900
0.827999830246,11000
0.796999931335,11100
0.766000032425,11200
0.75,11300
0.702999830246,11400
0.68700003624,11500
0.688000202179,11600
0.672000169754,11700
0.639999866486,11800
0.608999967575,11900
0.608999967575,12000
0.59299993515,12100
0.59299993515,12200
0.56200003624,12300
0.546000003815,12400
0.530999898911,12500
0.515000104904,12600
0.483999967575,12700
0.483999967575,12800
0.46799993515,12900
0.469000101089,13000
0.452999830246,13100
0.43700003624,13200
0.421000003815,13300
0.405999898911,13400
0.406000137329,13500
0.389999866486,13600
0.391000032425,13700
0.375,13800
0.375,13900
0.359999895096,14000
0.375,14100
0.358999967575,14200
0.358999967575,14300
0.358999967575,14400
0.344000101089,14500
0.34299993515,14600
